,rent_sta,return_sta,Sec,Count,Avg_time
12777,MRT Xingtian Temple Sta. (Exit 3),Wuchang Park,2387.0,3,0:39:47
12778,MRT Xingtian Temple Sta. (Exit 3),Xiangyang & Nangang Intersection,3199.0,3,0:53:19
12779,MRT Xingtian Temple Sta. (Exit 3),XinDong Park,3055.0,4,0:50:55
12780,MRT Xingtian Temple Sta. (Exit 3),Xingan Huacheng Community,1178.0,140,0:19:38
12781,MRT Xingtian Temple Sta. (Exit 3),Xingfong Park,2606.0,1,0:43:26
12782,MRT Xingtian Temple Sta. (Exit 3),Xingya Jr. High School,7852.0,2,2:10:52
12783,MRT Xingtian Temple Sta. (Exit 3),Xinhai & Xinsheng Intersection,1873.0,25,0:31:13
12784,MRT Xingtian Temple Sta. (Exit 3),Xinhu Elementary School,6259.0,1,1:44:19
12785,MRT Xingtian Temple Sta. (Exit 3),Xinsheng & Changan Intersection,1255.0,33,0:20:55
12786,MRT Xingtian Temple Sta. (Exit 3),Xinsheng & Changchun Intersection,889.0,93,0:14:49
12787,MRT Xingtian Temple Sta. (Exit 3),Xinsheng & Heping Intersection,1543.0,16,0:25:43
12788,MRT Xingtian Temple Sta. (Exit 3),Xinyi & Dunhua Intersection,1764.0,7,0:29:24
12789,MRT Xingtian Temple Sta. (Exit 3),Xinyi & Jianguo Intersection,1781.0,18,0:29:41
12790,MRT Xingtian Temple Sta. (Exit 3),Xinyi & Lianyun Intersection,2967.0,26,0:49:27
12791,MRT Xingtian Temple Sta. (Exit 3),Xinyi Hangzhou Intersection(Chunghwa Telecom),1729.0,5,0:28:49
12792,MRT Xingtian Temple Sta. (Exit 3),Yanping Public Housing,2106.0,4,0:35:06
12793,MRT Xingtian Temple Sta. (Exit 3),Yongji & Songxin Intersection,3123.0,9,0:52:03
12794,MRT Xingtian Temple Sta. (Exit 3),Yongle Market,2067.0,32,0:34:27
12795,MRT Xingtian Temple Sta. (Exit 3),Yuanhuan,1957.0,33,0:32:37
12796,MRT Xingtian Temple Sta. (Exit 3),Yucheng Park,3183.0,1,0:53:03
12797,MRT Xingtian Temple Sta. (Exit 3),Zhonglun High School,6457.0,17,1:47:37
12798,MRT Xingtian Temple Sta. (Exit 3),Zhongqiang Park,6576.0,7,1:49:36
12799,MRT Xingtian Temple Sta. (Exit 3),Zhongshan Dist. Admin. Office,525.0,1058,0:08:45
12800,MRT Xingtian Temple Sta. (Exit 3),Zhongzheng & Jihe Intersection,3296.0,2,0:54:56
12801,MRT Xingtian Temple Sta. (Exit 3),Zhouzhi Park No.2,3914.0,4,1:05:14
12802,MRT Xinyi Anhe Sta.,Academia Park,2317.0,3,0:38:37
12803,MRT Xinyi Anhe Sta.,Bade Market,1196.0,26,0:19:56
12804,MRT Xinyi Anhe Sta.,Bailing Elementary School,3836.0,2,1:03:56
12805,MRT Xinyi Anhe Sta.,Chengong Public Housing,1129.0,222,0:18:49
12806,MRT Xinyi Anhe Sta.,Citizen Square,1060.0,47,0:17:40
12807,MRT Xinyi Anhe Sta.,Civic & Taiyuan Intersection,1742.0,9,0:29:02
12808,MRT Xinyi Anhe Sta.,Civic Blvd Linsen Intersection,10060.0,5,2:47:40
12809,MRT Xinyi Anhe Sta.,Construction & Planning Agency,1478.0,6,0:24:38
12810,MRT Xinyi Anhe Sta.,Donghu Elementary School,3435.0,1,0:57:15
12811,MRT Xinyi Anhe Sta.,Donghu Junior High School,5325.0,1,1:28:45
12812,MRT Xinyi Anhe Sta.,Dongxin Elementary School,2001.0,2,0:33:21
12813,MRT Xinyi Anhe Sta.,Dongyuan Elementary School,2826.0,3,0:47:06
12814,MRT Xinyi Anhe Sta.,Dunhua & Keelung Intersection,1187.0,110,0:19:47
12815,MRT Xinyi Anhe Sta.,Emei Parking Lot,2736.0,2,0:45:36
12816,MRT Xinyi Anhe Sta.,Emergency Operations Center of Taipei City,1192.0,143,0:19:52
12817,MRT Xinyi Anhe Sta.,Examination Yuan,1805.0,1,0:30:05
12818,MRT Xinyi Anhe Sta.,Fude Park,1499.0,71,0:24:59
12819,MRT Xinyi Anhe Sta.,Fuhua Garden New Village(City),2162.0,2,0:36:02
12820,MRT Xinyi Anhe Sta.,Guoxing & Qingnian Intersection,1735.0,2,0:28:55
12821,MRT Xinyi Anhe Sta.,Guting Junior High School,1851.0,1,0:30:51
12822,MRT Xinyi Anhe Sta.,Heping Chongqing Intersection,1994.0,8,0:33:14
12823,MRT Xinyi Anhe Sta.,Heti Elementary School,1556.0,8,0:25:56
12824,MRT Xinyi Anhe Sta.,Huajiang High School,3173.0,8,0:52:53
12825,MRT Xinyi Anhe Sta.,Huashan 1914‧Creative Park,2132.0,14,0:35:32
12826,MRT Xinyi Anhe Sta.,Huaxi Park,1793.0,21,0:29:53
12827,MRT Xinyi Anhe Sta.,Hulu Elementary School,5652.0,3,1:34:12
12828,MRT Xinyi Anhe Sta.,JianGuo & Heping Intersection,1891.0,42,0:31:31
12829,MRT Xinyi Anhe Sta.,Jiang Wei-shui Memorial Park,2667.0,4,0:44:27
12830,MRT Xinyi Anhe Sta.,Jianguo & Changchun Intersection,1914.0,6,0:31:54
12831,MRT Xinyi Anhe Sta.,Jianguo & Nongan Intersection,2379.0,1,0:39:39
12832,MRT Xinyi Anhe Sta.,Jihe First Phase Republic Housing,1985.0,5,0:33:05
12833,MRT Xinyi Anhe Sta.,Jinshan & Aiguo Intersection,2759.0,30,0:45:59
12834,MRT Xinyi Anhe Sta.,Jinshen & Civic Blvd. Intersection,1644.0,20,0:27:24
12835,MRT Xinyi Anhe Sta.,Jiuquan & Yanping Intersection,7644.0,2,2:07:24
12836,MRT Xinyi Anhe Sta.,Kaifong & Xining Intersection,4010.0,3,1:06:50
12837,MRT Xinyi Anhe Sta.,Keelung & Changxing Intersection,1826.0,29,0:30:26
12838,MRT Xinyi Anhe Sta.,Keelung & Guangfu Intersection,757.0,496,0:12:37
12839,MRT Xinyi Anhe Sta.,Lanxing Park,4160.0,1,1:09:20
12840,MRT Xinyi Anhe Sta.,Lanya Park,4966.0,2,1:22:46
12841,MRT Xinyi Anhe Sta.,Laosong Elementary School,2278.0,4,0:37:58
12842,MRT Xinyi Anhe Sta.,Lin An-tai Historical House,5066.0,1,1:24:26
12843,MRT Xinyi Anhe Sta.,Linsen Park,1692.0,17,0:28:12
12844,MRT Xinyi Anhe Sta.,LiuGong Park,1161.0,208,0:19:21
12845,MRT Xinyi Anhe Sta.,Longjiang & Nanjing Intersection,1788.0,16,0:29:48
12846,MRT Xinyi Anhe Sta.,Longmen Square,1142.0,384,0:19:02
12847,MRT Xinyi Anhe Sta.,MRT Beimen Sta. (Exit.3),2930.0,6,0:48:50
12848,MRT Xinyi Anhe Sta.,MRT Daan Park Sta.,1181.0,113,0:19:41
12849,MRT Xinyi Anhe Sta.,MRT Daan Sta.,976.0,565,0:16:16
12850,MRT Xinyi Anhe Sta.,MRT Daqiaotou Sta. (Exit 2),5556.0,10,1:32:36
12851,MRT Xinyi Anhe Sta.,MRT Dazhi Sta. (Exit 3),8439.0,4,2:20:39
12852,MRT Xinyi Anhe Sta.,MRT Donghu Sta.,5868.0,1,1:37:48
12853,MRT Xinyi Anhe Sta.,MRT Dongmen Sta. (Exit 4),1274.0,180,0:21:14
12854,MRT Xinyi Anhe Sta.,MRT Gongguan Sta.(Exit 2),1759.0,37,0:29:19
12855,MRT Xinyi Anhe Sta.,MRT Guting Sta. (Exit 2),2657.0,15,0:44:17
12856,MRT Xinyi Anhe Sta.,MRT Houshanpi Sta.(Exit 1),2072.0,32,0:34:32
12857,MRT Xinyi Anhe Sta.,MRT Jiannan Rd. Sta.(Exit 2),4652.0,1,1:17:32
12858,MRT Xinyi Anhe Sta.,MRT Jiantan Sta.(Exit 2),5328.0,4,1:28:48
12859,MRT Xinyi Anhe Sta.,MRT Kunyang Sta. (Exit 1),2039.0,13,0:33:59
12860,MRT Xinyi Anhe Sta.,MRT Linguang Sta. (Exit 2),1173.0,83,0:19:33
12861,MRT Xinyi Anhe Sta.,MRT Liuzhangli Sta.,1445.0,292,0:24:05
12862,MRT Xinyi Anhe Sta.,MRT Longshan Temple Sta. (Exit. 1),2267.0,7,0:37:47
12863,MRT Xinyi Anhe Sta.,MRT Minquan W.Rd. Sta.(Exit 3),2204.0,17,0:36:44
12864,MRT Xinyi Anhe Sta.,MRT Nangang Exhibition Center Sta. (Exit 5),2991.0,2,0:49:51
12865,MRT Xinyi Anhe Sta.,MRT Nanjing Fuxing Sta. (Exit 5),1675.0,59,0:27:55
12866,MRT Xinyi Anhe Sta.,MRT Nanjing Sanmin Sta. (Exit 1),1801.0,55,0:30:01
12867,MRT Xinyi Anhe Sta.,MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),2359.0,49,0:39:19
12868,MRT Xinyi Anhe Sta.,MRT S.Y.S Memorial Hall Stataion(Exit 2.),1048.0,517,0:17:28
12869,MRT Xinyi Anhe Sta.,MRT Shandao Temple Sta(Exit 1),1954.0,18,0:32:34
12870,MRT Xinyi Anhe Sta.,MRT Shilin Sta.(Exit 2),5492.0,3,1:31:32
12871,MRT Xinyi Anhe Sta.,MRT Shipai Sta. (Exit 2),9892.0,1,2:44:52
12872,MRT Xinyi Anhe Sta.,MRT Shuanglian Sta. (Exit 2),2643.0,5,0:44:03
12873,MRT Xinyi Anhe Sta.,MRT Songjiang Nanjing Sta. (Exit 7),2546.0,38,0:42:26
12874,MRT Xinyi Anhe Sta.,MRT Taipei 101/World Trade Center Sta.,980.0,383,0:16:20
12875,MRT Xinyi Anhe Sta.,MRT Taipei Arena Sta. (Exit 5),1454.0,63,0:24:14
12876,MRT Xinyi Anhe Sta.,MRT Taipei City Hall Stataion(Exit 3)-2,1315.0,296,0:21:55
12877,MRT Xinyi Anhe Sta.,MRT Taipei Zoo Sta.(Exit 2),5698.0,2,1:34:58
12878,MRT Xinyi Anhe Sta.,MRT Taipower Building Sta. (Exit 2),2276.0,40,0:37:56
12879,MRT Xinyi Anhe Sta.,MRT Technology Bldg. Sta.,1137.0,149,0:18:57
12880,MRT Xinyi Anhe Sta.,MRT Xiangshan Sta.,1083.0,91,0:18:03
12881,MRT Xinyi Anhe Sta.,MRT Xiaonanmen Sta. (Exit 1),1866.0,12,0:31:06
12882,MRT Xinyi Anhe Sta.,MRT Ximen Sta.(Exit 3),3049.0,38,0:50:49
12883,MRT Xinyi Anhe Sta.,MRT Xingtian Temple Sta. (Exit 1),1949.0,8,0:32:29
12884,MRT Xinyi Anhe Sta.,MRT Xingtian Temple Sta. (Exit 3),2250.0,17,0:37:30
12885,MRT Xinyi Anhe Sta.,MRT Xinyi Anhe Sta.,3068.0,1106,0:51:08
12886,MRT Xinyi Anhe Sta.,MRT Yongchun Sta. (Exit 2),1557.0,151,0:25:57
12887,MRT Xinyi Anhe Sta.,MRT Yuanshan Sta. (Exit 2),5672.0,6,1:34:32
12888,MRT Xinyi Anhe Sta.,MRT Zhishan Sta.(Exit 2),3196.0,1,0:53:16
12889,MRT Xinyi Anhe Sta.,MRT Zhongshan Elementary School sta.(Exit 4),2546.0,16,0:42:26
12890,MRT Xinyi Anhe Sta.,MRT Zhongshan Sta. (Exit 4),2138.0,13,0:35:38
12891,MRT Xinyi Anhe Sta.,MRT Zhongxiao Fuxing Sta.(Exit 2),916.0,82,0:15:16
12892,MRT Xinyi Anhe Sta.,MRT Zhongxiao Xinsheng Sta.(Exit 3),1704.0,118,0:28:24
12893,MRT Xinyi Anhe Sta.,MinQuan Park,2758.0,10,0:45:58
12894,MRT Xinyi Anhe Sta.,Minquan & Fuxing Intersection,2045.0,18,0:34:05
12895,MRT Xinyi Anhe Sta.,Minsheng & Dunhua Intersection,1885.0,24,0:31:25
12896,MRT Xinyi Anhe Sta.,Minsheng & Guangfu Intersection,1739.0,9,0:28:59
12897,MRT Xinyi Anhe Sta.,Minsheng Activity Center,1841.0,24,0:30:41
12898,MRT Xinyi Anhe Sta.,N.T.U.S.T,1126.0,15,0:18:46
12899,MRT Xinyi Anhe Sta.,NTNU Gongguan Campus,1894.0,12,0:31:34
12900,MRT Xinyi Anhe Sta.,NTNU Library,1424.0,125,0:23:44
12901,MRT Xinyi Anhe Sta.,NTU Information Bldg.,1148.0,95,0:19:08
12902,MRT Xinyi Anhe Sta.,Nanchang Park,1439.0,33,0:23:59
12903,MRT Xinyi Anhe Sta.,Nangang Park,1884.0,6,0:31:24
12904,MRT Xinyi Anhe Sta.,National Central Library,2746.0,17,0:45:46
12905,MRT Xinyi Anhe Sta.,Nat’l Chengchi U.,6053.0,3,1:40:53
12906,MRT Xinyi Anhe Sta.,Raohe Night Market,1858.0,36,0:30:58
12907,MRT Xinyi Anhe Sta.,Renai & Linsen Intersection,2725.0,23,0:45:25
12908,MRT Xinyi Anhe Sta.,Renai & Yanji Intersection,668.0,289,0:11:08
12909,MRT Xinyi Anhe Sta.,Renai & Yixian Intersection,707.0,207,0:11:47
12910,MRT Xinyi Anhe Sta.,Rongxing Park,2220.0,7,0:37:00
12911,MRT Xinyi Anhe Sta.,Roosevelt & Jinglong Intersection,2269.0,9,0:37:49
12912,MRT Xinyi Anhe Sta.,Roosevelt & Ningbo E. St. Intersection,2189.0,64,0:36:29
12913,MRT Xinyi Anhe Sta.,Roosevelt & Xinsheng S. Intersection,1859.0,75,0:30:59
12914,MRT Xinyi Anhe Sta.,Sanchangli,664.0,576,0:11:04
12915,MRT Xinyi Anhe Sta.,Sanmin Park,3226.0,9,0:53:46
12916,MRT Xinyi Anhe Sta.,Shilin Sports Center,3182.0,2,0:53:02
12917,MRT Xinyi Anhe Sta.,Shude Park,2454.0,1,0:40:54
12918,MRT Xinyi Anhe Sta.,Songde,1166.0,54,0:19:26
12919,MRT Xinyi Anhe Sta.,Songde Park,1109.0,43,0:18:29
12920,MRT Xinyi Anhe Sta.,Songshan Rail Sta.,2213.0,46,0:36:53
12921,MRT Xinyi Anhe Sta.,Songshan Vocational High School,1187.0,105,0:19:47
12922,MRT Xinyi Anhe Sta.,TWTC Exhibition Hall 2,1040.0,313,0:17:20
12923,MRT Xinyi Anhe Sta.,TWTC Exhibition Hall 3,1261.0,53,0:21:01
12924,MRT Xinyi Anhe Sta.,Taihe Park,1342.0,35,0:22:22
12925,MRT Xinyi Anhe Sta.,Taipei Botanical Garden,2318.0,4,0:38:38
12926,MRT Xinyi Anhe Sta.,Taipei Bus Sta.,2603.0,28,0:43:23
12927,MRT Xinyi Anhe Sta.,Taipei City Hakka Cultural Park,1639.0,1,0:27:19
12928,MRT Xinyi Anhe Sta.,Taipei City Hall,942.0,224,0:15:42
12929,MRT Xinyi Anhe Sta.,Taipei City Hospital Renai Branch,960.0,268,0:16:00
12930,MRT Xinyi Anhe Sta.,Taipei Confucius Temple,2685.0,1,0:44:45
12931,MRT Xinyi Anhe Sta.,Taipei Cultural Center,1644.0,76,0:27:24
12932,MRT Xinyi Anhe Sta.,Taipei Fine Arts Museum,4275.0,9,1:11:15
12933,MRT Xinyi Anhe Sta.,Taipei Medical University,1153.0,225,0:19:13
12934,MRT Xinyi Anhe Sta.,Taipei Municipal Shezi Elementary School,2159.0,2,0:35:59
12935,MRT Xinyi Anhe Sta.,Taipei Pot Plant Auction,1669.0,28,0:27:49
12936,MRT Xinyi Anhe Sta.,Taipei Public Library,991.0,130,0:16:31
12937,MRT Xinyi Anhe Sta.,Taipei Stadium,1143.0,101,0:19:03
12938,MRT Xinyi Anhe Sta.,Taipei Wen Shan Sports Center,2390.0,5,0:39:50
12939,MRT Xinyi Anhe Sta.,University of Taipei,1497.0,5,0:24:57
12940,MRT Xinyi Anhe Sta.,Wanda & Xingning Intersection,1948.0,3,0:32:28
12941,MRT Xinyi Anhe Sta.,Wenshan Dist. Admin. Center,1420.0,1,0:23:40
12942,MRT Xinyi Anhe Sta.,Wolong & Leye Intersection,1127.0,26,0:18:47
12943,MRT Xinyi Anhe Sta.,Wu Xing Bus Station.,1417.0,155,0:23:37
12944,MRT Xinyi Anhe Sta.,Wuchang Park,1894.0,44,0:31:34
12945,MRT Xinyi Anhe Sta.,Xiangyang & Nangang Intersection,3054.0,2,0:50:54
12946,MRT Xinyi Anhe Sta.,XinDong Park,1454.0,3,0:24:14
12947,MRT Xinyi Anhe Sta.,Xingan Huacheng Community,1925.0,18,0:32:05
12948,MRT Xinyi Anhe Sta.,Xingfong Park,1664.0,22,0:27:44
12949,MRT Xinyi Anhe Sta.,Xingya Jr. High School,1146.0,65,0:19:06
12950,MRT Xinyi Anhe Sta.,Xinhai & Xinsheng Intersection,1405.0,28,0:23:25
12951,MRT Xinyi Anhe Sta.,Xinsheng & Changan Intersection,1819.0,3,0:30:19
12952,MRT Xinyi Anhe Sta.,Xinsheng & Changchun Intersection,1716.0,4,0:28:36
12953,MRT Xinyi Anhe Sta.,Xinsheng & Heping Intersection,1136.0,69,0:18:56
12954,MRT Xinyi Anhe Sta.,Xinyi & Dunhua Intersection,1453.0,218,0:24:13
12955,MRT Xinyi Anhe Sta.,Xinyi & Jianguo Intersection,1016.0,231,0:16:56
12956,MRT Xinyi Anhe Sta.,Xinyi & Lianyun Intersection,1622.0,68,0:27:02
12957,MRT Xinyi Anhe Sta.,Xinyi Hangzhou Intersection(Chunghwa Telecom),1460.0,26,0:24:20
12958,MRT Xinyi Anhe Sta.,Xinyi Square(Taipei 101),1002.0,200,0:16:42
12959,MRT Xinyi Anhe Sta.,Xiyuan & Bangka Intersection,2119.0,5,0:35:19
12960,MRT Xinyi Anhe Sta.,Yongji & Songxin Intersection,1528.0,47,0:25:28
12961,MRT Xinyi Anhe Sta.,Yongle Market,2762.0,2,0:46:02
12962,MRT Xinyi Anhe Sta.,Youth Park(Exit 3),2437.0,8,0:40:37
12963,MRT Xinyi Anhe Sta.,Yuanhuan,2680.0,5,0:44:40
12964,MRT Xinyi Anhe Sta.,Yucheng Park,1862.0,45,0:31:02
12965,MRT Xinyi Anhe Sta.,Zhonglun High School,989.0,106,0:16:29
12966,MRT Xinyi Anhe Sta.,Zhongqiang Park,1199.0,105,0:19:59
12967,MRT Xinyi Anhe Sta.,Zhongshan Dist. Admin. Office,3042.0,4,0:50:42
12968,MRT Xinyi Anhe Sta.,Zhongzheng & Jihe Intersection,2944.0,1,0:49:04
12969,MRT Yongchun Sta. (Exit 2),Academia Park,1917.0,9,0:31:57
12970,MRT Yongchun Sta. (Exit 2),Bade Market,1868.0,13,0:31:08
12971,MRT Yongchun Sta. (Exit 2),Beitou Sports Center,3838.0,1,1:03:58
12972,MRT Yongchun Sta. (Exit 2),Chengong Public Housing,1458.0,12,0:24:18
12973,MRT Yongchun Sta. (Exit 2),Citizen Square,712.0,23,0:11:52
12974,MRT Yongchun Sta. (Exit 2),Civic & Taiyuan Intersection,2969.0,3,0:49:29
12975,MRT Yongchun Sta. (Exit 2),Civic Blvd Linsen Intersection,1859.0,3,0:30:59
12976,MRT Yongchun Sta. (Exit 2),Construction & Planning Agency,1911.0,3,0:31:51
12977,MRT Yongchun Sta. (Exit 2),Donghu Elementary School,2182.0,3,0:36:22
12978,MRT Yongchun Sta. (Exit 2),Dongxin Elementary School,2127.0,14,0:35:27
12979,MRT Yongchun Sta. (Exit 2),Dongyang Park,1274.0,5,0:21:14
12980,MRT Yongchun Sta. (Exit 2),Dunhua & Keelung Intersection,4560.0,6,1:16:00
12981,MRT Yongchun Sta. (Exit 2),Emei Parking Lot,3503.0,1,0:58:23
12982,MRT Yongchun Sta. (Exit 2),Emergency Operations Center of Taipei City,910.0,237,0:15:10
12983,MRT Yongchun Sta. (Exit 2),Fude Park,762.0,338,0:12:42
12984,MRT Yongchun Sta. (Exit 2),Fuhua Market,1587.0,2,0:26:27
12985,MRT Yongchun Sta. (Exit 2),Fushun Park,3619.0,2,1:00:19
12986,MRT Yongchun Sta. (Exit 2),Guoxing & Qingnian Intersection,3324.0,5,0:55:24
12987,MRT Yongchun Sta. (Exit 2),Heping Chongqing Intersection,3074.0,1,0:51:14
12988,MRT Yongchun Sta. (Exit 2),Heti Elementary School,3285.0,1,0:54:45
12989,MRT Yongchun Sta. (Exit 2),Huashan 1914‧Creative Park,1519.0,26,0:25:19
12990,MRT Yongchun Sta. (Exit 2),Huaxi Park,9760.0,2,2:42:40
12991,MRT Yongchun Sta. (Exit 2),JianGuo & Heping Intersection,6058.0,6,1:40:58
12992,MRT Yongchun Sta. (Exit 2),Jianguo & Changchun Intersection,1518.0,2,0:25:18
12993,MRT Yongchun Sta. (Exit 2),Jihe First Phase Republic Housing,1703.0,22,0:28:23
12994,MRT Yongchun Sta. (Exit 2),Jinshen & Civic Blvd. Intersection,1727.0,3,0:28:47
12995,MRT Yongchun Sta. (Exit 2),Jiuzhuang Recreation Center,3508.0,4,0:58:28
12996,MRT Yongchun Sta. (Exit 2),Keelung & Changxing Intersection,1748.0,3,0:29:08
12997,MRT Yongchun Sta. (Exit 2),Keelung & Guangfu Intersection,1211.0,52,0:20:11
12998,MRT Yongchun Sta. (Exit 2),Lanxing Park,3531.0,1,0:58:51
12999,MRT Yongchun Sta. (Exit 2),Lequn 2nd & Jingye 4th Intersection,2816.0,2,0:46:56
13000,MRT Yongchun Sta. (Exit 2),Lin An-tai Historical House,6531.0,2,1:48:51
13001,MRT Yongchun Sta. (Exit 2),Linsen Park,3238.0,4,0:53:58
13002,MRT Yongchun Sta. (Exit 2),Linyun Market,2809.0,2,0:46:49
13003,MRT Yongchun Sta. (Exit 2),Lishan Elementary School,1944.0,2,0:32:24
13004,MRT Yongchun Sta. (Exit 2),LiuGong Park,2237.0,37,0:37:17
13005,MRT Yongchun Sta. (Exit 2),Longjiang & Nanjing Intersection,1779.0,3,0:29:39
13006,MRT Yongchun Sta. (Exit 2),Longmen Square,2469.0,69,0:41:09
13007,MRT Yongchun Sta. (Exit 2),MRT Daan Park Sta.,4391.0,3,1:13:11
13008,MRT Yongchun Sta. (Exit 2),MRT Daan Sta.,1737.0,35,0:28:57
13009,MRT Yongchun Sta. (Exit 2),MRT Daqiaotou Sta. (Exit 2),3546.0,1,0:59:06
13010,MRT Yongchun Sta. (Exit 2),MRT Dazhi Sta. (Exit 3),12247.0,1,3:24:07
13011,MRT Yongchun Sta. (Exit 2),MRT Donghu Sta.,8354.0,5,2:19:14
13012,MRT Yongchun Sta. (Exit 2),MRT Dongmen Sta. (Exit 4),4153.0,6,1:09:13
13013,MRT Yongchun Sta. (Exit 2),MRT Gangqian Sta. (Exit 2),5766.0,3,1:36:06
13014,MRT Yongchun Sta. (Exit 2),MRT Gongguan Sta.(Exit 2),2206.0,14,0:36:46
13015,MRT Yongchun Sta. (Exit 2),MRT Guting Sta. (Exit 2),5192.0,6,1:26:32
13016,MRT Yongchun Sta. (Exit 2),MRT Houshanpi Sta.(Exit 1),1412.0,191,0:23:32
13017,MRT Yongchun Sta. (Exit 2),MRT Huzhou Sta. (Exit 1),3122.0,4,0:52:02
13018,MRT Yongchun Sta. (Exit 2),MRT Jiannan Rd. Sta.(Exit 2),6667.0,6,1:51:07
13019,MRT Yongchun Sta. (Exit 2),MRT Jiantan Sta.(Exit 2),4849.0,15,1:20:49
13020,MRT Yongchun Sta. (Exit 2),MRT Kunyang Sta. (Exit 1),1564.0,102,0:26:04
13021,MRT Yongchun Sta. (Exit 2),MRT Linguang Sta. (Exit 2),1784.0,26,0:29:44
13022,MRT Yongchun Sta. (Exit 2),MRT Liuzhangli Sta.,2154.0,61,0:35:54
13023,MRT Yongchun Sta. (Exit 2),MRT Minquan W.Rd. Sta.(Exit 3),3090.0,4,0:51:30
13024,MRT Yongchun Sta. (Exit 2),MRT Muzha Sta.,4749.0,1,1:19:09
13025,MRT Yongchun Sta. (Exit 2),MRT Nangang Exhibition Center Sta. (Exit 5),1768.0,23,0:29:28
13026,MRT Yongchun Sta. (Exit 2),MRT Nangang Software Park Sta.(Exit 2),1752.0,2,0:29:12
13027,MRT Yongchun Sta. (Exit 2),MRT Nanjing Fuxing Sta. (Exit 5),1375.0,29,0:22:55
13028,MRT Yongchun Sta. (Exit 2),MRT Nanjing Sanmin Sta. (Exit 1),1711.0,75,0:28:31
13029,MRT Yongchun Sta. (Exit 2),MRT Nat’l Taiwan U. Hospital Sta.(Exit 4),3958.0,19,1:05:58
13030,MRT Yongchun Sta. (Exit 2),MRT S.Y.S Memorial Hall Stataion(Exit 2.),1411.0,109,0:23:31
13031,MRT Yongchun Sta. (Exit 2),MRT Shandao Temple Sta(Exit 1),2026.0,4,0:33:46
13032,MRT Yongchun Sta. (Exit 2),MRT Shilin Sta.(Exit 2),8321.0,3,2:18:41
13033,MRT Yongchun Sta. (Exit 2),MRT Shuanglian Sta. (Exit 2),2547.0,7,0:42:27
13034,MRT Yongchun Sta. (Exit 2),MRT Songjiang Nanjing Sta. (Exit 7),2385.0,7,0:39:45
13035,MRT Yongchun Sta. (Exit 2),MRT Taipei 101/World Trade Center Sta.,1089.0,159,0:18:09
13036,MRT Yongchun Sta. (Exit 2),MRT Taipei Arena Sta. (Exit 5),1450.0,20,0:24:10
13037,MRT Yongchun Sta. (Exit 2),MRT Taipei City Hall Stataion(Exit 3)-2,819.0,687,0:13:39
13038,MRT Yongchun Sta. (Exit 2),MRT Taipower Building Sta. (Exit 2),3966.0,3,1:06:06
13039,MRT Yongchun Sta. (Exit 2),MRT Technology Bldg. Sta.,2366.0,11,0:39:26
13040,MRT Yongchun Sta. (Exit 2),MRT Wende Sta. (Exit 2),2049.0,13,0:34:09
13041,MRT Yongchun Sta. (Exit 2),MRT Xiangshan Sta.,900.0,332,0:15:00
13042,MRT Yongchun Sta. (Exit 2),MRT Xihu Sta. (Exit 1),5327.0,5,1:28:47
13043,MRT Yongchun Sta. (Exit 2),MRT Ximen Sta.(Exit 3),3120.0,10,0:52:00
13044,MRT Yongchun Sta. (Exit 2),MRT Xinbeitou Sta.,5066.0,3,1:24:26
13045,MRT Yongchun Sta. (Exit 2),MRT Xingtian Temple Sta. (Exit 1),1679.0,1,0:27:59
13046,MRT Yongchun Sta. (Exit 2),MRT Xingtian Temple Sta. (Exit 3),2803.0,3,0:46:43
13047,MRT Yongchun Sta. (Exit 2),MRT Xinyi Anhe Sta.,1546.0,105,0:25:46
13048,MRT Yongchun Sta. (Exit 2),MRT Yongchun Sta. (Exit 2),3455.0,990,0:57:35
13049,MRT Yongchun Sta. (Exit 2),MRT Yuanshan Sta. (Exit 2),7487.0,8,2:04:47
13050,MRT Yongchun Sta. (Exit 2),MRT Zhishan Sta.(Exit 2),7819.0,3,2:10:19
13051,MRT Yongchun Sta. (Exit 2),MRT Zhongshan Elementary School sta.(Exit 4),6688.0,3,1:51:28
13052,MRT Yongchun Sta. (Exit 2),MRT Zhongshan Sta. (Exit 4),4162.0,2,1:09:22
13053,MRT Yongchun Sta. (Exit 2),MRT Zhongxiao Fuxing Sta.(Exit 2),3199.0,5,0:53:19
13054,MRT Yongchun Sta. (Exit 2),MRT Zhongxiao Xinsheng Sta.(Exit 3),1702.0,32,0:28:22
13055,MRT Yongchun Sta. (Exit 2),MinQuan Park,1563.0,12,0:26:03
13056,MRT Yongchun Sta. (Exit 2),Minquan & Fuxing Intersection,1732.0,13,0:28:52
13057,MRT Yongchun Sta. (Exit 2),Minsheng & Dunhua Intersection,2267.0,15,0:37:47
13058,MRT Yongchun Sta. (Exit 2),Minsheng & Guangfu Intersection,1394.0,34,0:23:14
13059,MRT Yongchun Sta. (Exit 2),Minsheng Activity Center,1240.0,23,0:20:40
13060,MRT Yongchun Sta. (Exit 2),Mucha Guanghui Intersection,2263.0,1,0:37:43
13061,MRT Yongchun Sta. (Exit 2),N.T.U.S.T,1944.0,7,0:32:24
13062,MRT Yongchun Sta. (Exit 2),NTNU Gongguan Campus,2266.0,2,0:37:46
